place,product,date,cost,competitors_mean_price,hot,rain,snow
Врата Балдура,Целебные травы,2218-11-09,11.16990100588256,16.400981927250026,0,0,0
Врата Балдура,Целебные травы,2218-11-10,11.078881393581177,16.397299814845653,0,0,0
Врата Балдура,Целебные травы,2218-11-11,10.988099786447153,16.37277926114587,0,0,0
Врата Балдура,Целебные травы,2218-11-12,10.916908979736245,16.371002660027514,1,0,0
Врата Балдура,Целебные травы,2218-11-13,10.86555631265831,16.421368445845744,1,0,0
Врата Балдура,Целебные травы,2218-11-14,10.784135733994413,16.347901636960625,0,0,1
Врата Балдура,Целебные травы,2218-11-15,10.707060534216902,16.381292174537865,0,1,0
Врата Балдура,Целебные травы,2218-11-16,10.639688972698718,16.44718410437975,0,0,0
Врата Балдура,Целебные травы,2218-11-17,10.508857036060633,16.4404003855947,1,0,0
Врата Балдура,Целебные травы,2218-11-18,10.387886804260278,16.41269113561927,0,0,0
Врата Балдура,Целебные травы,2218-11-19,10.297322163028545,16.407721062173003,0,0,0
Врата Балдура,Целебные травы,2218-11-20,10.238299862745636,16.454968441241082,0,0,0
Врата Балдура,Целебные травы,2218-11-21,10.1614773725639,16.378533458152063,0,1,0
Врата Балдура,Целебные травы,2218-11-22,10.101491058340283,16.40917454037821,0,0,0
Врата Балдура,Целебные травы,2218-11-23,10.063577275438375,16.472595786665106,1,0,0
Врата Балдура,Целебные травы,2218-11-24,9.974110676767737,16.46367032447326,0,0,1
Врата Балдура,Целебные травы,2218-11-25,9.905627978453815,16.434187443535986,0,0,0
Врата Балдура,Целебные травы,2218-11-26,9.877588397322432,16.42783928324491,0,0,0
Врата Балдура,Целебные травы,2218-11-27,9.88977796289354,16.47411944834663,0,0,1
Врата Балдура,Целебные травы,2218-11-28,9.89127810735715,16.39713137328114,0,1,0
Врата Балдура,Целебные травы,2218-11-29,9.914970801291954,16.427625054885297,1,0,0
Врата Балдура,Целебные травы,2218-11-30,9.964211388632515,16.49128523749258,0,1,0
Врата Балдура,Целебные травы,2218-12-01,9.963421850852756,16.482955850861934,0,0,0
Врата Балдура,Целебные травы,2218-12-02,9.983171087006427,16.454388507309428,0,1,0
Врата Балдура,Целебные травы,2218-12-03,10.040991732909854,16.449230785909066,0,0,0
Врата Балдура,Целебные травы,2218-12-04,10.134839046637476,16.496926621564686,1,0,0
Врата Балдура,Целебные травы,2218-12-05,10.21211065411726,16.42152655765539,0,0,0
Врата Балдура,Целебные травы,2218-12-06,10.3041979264025,16.45372641744481,0,0,0
Врата Балдура,Целебные травы,2218-12-07,10.413198803948516,16.519157412869234,0,1,0
Врата Балдура,Целебные травы,2218-12-08,10.462543657001197,16.512612426982034,0,1,0
Врата Балдура,Целебные травы,2218-12-09,10.522099858439887,16.48579621559586,0,0,0
Врата Балдура,Целебные травы,2218-12-10,10.609003938871842,16.482315200385976,0,0,0
Врата Балдура,Целебные травы,2218-12-11,10.721126472759645,16.53157912270737,0,0,1
Врата Балдура,Целебные травы,2218-12-12,10.80608839594159,16.45761227679748,0,1,0
Врата Балдура,Целебные травы,2218-12-13,10.895799719081772,16.491092847375214,0,1,0
Врата Балдура,Целебные травы,2218-12-14,10.993150924164532,16.557643350831157,0,1,0
Врата Балдура,Целебные травы,2218-12-15,11.022609368039292,16.552056908222195,0,1,0
Врата Балдура,Целебные травы,2218-12-16,11.055287343646322,16.526047099182833,0,0,0
Врата Балдура,Целебные травы,2218-12-17,11.109731851384613,16.523237083995657,0,0,1
Врата Балдура,Целебные травы,2218-12-18,11.18534258341666,16.573060289071783,0,0,0
Врата Балдура,Целебные травы,2218-12-19,11.231338304436257,16.499570410559574,0,1,0
Врата Балдура,Целебные травы,2218-12-20,11.281244159655058,16.533479306094065,0,0,1
Врата Балдура,Целебные травы,2218-12-21,11.339531798227133,16.60044582627961,1,0,0
Врата Балдура,Целебные травы,2218-12-22,11.332166222674994,16.595300372315442,0,0,1
Врата Балдура,Целебные травы,2218-12-23,11.33162753848218,16.569792990783526,0,0,0
Врата Балдура,Целебные травы,2218-12-24,11.357659070086445,16.567580756652134,0,0,0
Врата Балдура,Целебные травы,2218-12-25,11.410649607275873,16.61812680314055,0,1,0
Врата Балдура,Целебные травы,2218-12-26,11.440571035563654,16.54550881420016,1,0,0
Врата Балдура,Эльфийская пыльца,2218-09-28,16.771531526380077,26.05073891199381,1,0,0
Врата Балдура,Эльфийская пыльца,2218-09-29,16.64330702634462,26.112323403876513,1,0,0
Врата Балдура,Эльфийская пыльца,2218-09-30,16.656314483400706,26.088875931504237,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-01,16.719693349255785,26.06700883880615,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-02,16.649751399644206,26.196253677168496,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-03,16.482575074659117,26.283816115041905,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-04,16.69631401462275,26.272349996423188,0,1,0
Врата Балдура,Эльфийская пыльца,2218-10-05,16.576865124749208,26.266621360916787,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-06,16.369476003396628,26.33016665687819,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-07,16.30606941798589,26.306675267898587,0,1,0
Врата Балдура,Эльфийская пыльца,2218-10-08,16.296722715028572,26.282777303138033,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-09,16.15857322569149,26.408069035612943,0,1,0
Врата Балдура,Эльфийская пыльца,2218-10-10,15.928428514494737,26.489866075919235,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-11,16.085053810680392,26.470974523974316,1,0,0
Врата Балдура,Эльфийская пыльца,2218-10-12,15.914861318502922,26.45635098676863,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-13,15.663520560137531,26.509755798188202,1,0,0
Врата Балдура,Эльфийская пыльца,2218-10-14,15.563290741806053,26.475129692354955,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-15,15.524508355307802,26.439375035216646,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-16,15.364500450516788,26.55237417163946,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-17,15.120201875183511,26.62173516305439,0,1,0
Врата Балдура,Эльфийская пыльца,2218-10-18,15.270448367957583,26.590555354974903,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-19,15.10166986211398,26.564073863204847,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-20,14.859502942713075,26.606317514237176,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-21,14.776123371501338,26.561470683931077,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-22,14.761731950919348,26.516650319984375,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-23,14.633464352805388,26.621918869402275,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-24,14.428003518834776,26.6850255288299,1,0,0
Врата Балдура,Эльфийская пыльца,2218-10-25,14.623866933979729,26.64916637483624,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-26,14.507093631240888,26.61963455260757,0,1,0
Врата Балдура,Эльфийская пыльца,2218-10-27,14.32285043233477,26.66046511762215,0,0,0
Врата Балдура,Эльфийская пыльца,2218-10-28,14.302758935655394,26.615805001423123,1,0,0
Врата Балдура,Эльфийская пыльца,2218-10-29,14.356377127031687,26.572689381156533,0,0,1
Врата Балдура,Эльфийская пыльца,2218-10-30,14.300106821020059,26.68105713573964,0,1,0
Врата Балдура,Эльфийская пыльца,2218-10-31,14.169806072100343,26.748495736580768,0,1,0
Врата Балдура,Эльфийская пыльца,2218-11-01,14.44307931290598,26.71800603048254,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-02,14.404970432818846,26.69465796684749,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-03,14.29957853614509,26.74224171397683,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-04,14.357397988820884,26.704644466465368,0,1,0
Врата Балдура,Эльфийская пыльца,2218-11-05,14.486816579232471,26.66863403949452,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-06,14.503042798224813,26.783881739166397,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-07,14.440741022997383,26.85771465855462,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-08,14.776346861709413,26.83288765953619,1,0,0
Врата Балдура,Эльфийская пыльца,2218-11-09,14.793787239142514,26.814245901021582,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-10,14.736124214385777,26.865382178000928,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-11,14.832923299386941,26.830019208964288,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-12,14.991779198679989,26.794797823313967,1,0,0
Врата Балдура,Эльфийская пыльца,2218-11-13,15.027269035776449,26.909303417832565,1,0,0
Врата Балдура,Эльфийская пыльца,2218-11-14,14.973610909255934,26.98082073888747,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-15,15.306999126033064,26.952107187116855,0,1,0
Врата Балдура,Эльфийская пыльца,2218-11-16,15.311339848590057,26.92805547289151,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-17,15.229905402294142,26.972349886571397,1,0,0
Врата Балдура,Эльфийская пыльца,2218-11-18,15.292707395581818,26.92884635240396,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-19,15.40802111315535,26.8843572796689,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-20,15.391330965078085,26.98867367105969,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-21,15.277974747136904,27.04931466226288,0,1,0
Врата Балдура,Эльфийская пыльца,2218-11-22,15.545458177657592,27.00929482976221,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-23,15.479163774433776,26.9737802547663,1,0,0
Врата Балдура,Эльфийская пыльца,2218-11-24,15.323972851668781,27.00673778163064,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-25,15.311601519678872,26.95230782414241,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-26,15.352084057290124,26.89758192297585,0,0,0
Врата Балдура,Эльфийская пыльца,2218-11-27,15.262674506184355,26.992617704046385,0,0,1
Врата Балдура,Эльфийская пыльца,2218-11-28,15.080445435930033,27.045181596566195,0,1,0
Врата Балдура,Эльфийская пыльца,2218-11-29,15.284556631431988,26.998509822871718,1,0,0
Врата Балдура,Эльфийская пыльца,2218-11-30,15.161919107935741,26.957958808505182,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-01,14.958774588412206,26.98764959314328,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-02,14.907992652219386,26.93183671572727,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-03,14.920520179237766,26.87768287203739,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-04,14.814255079074744,26.975272062012582,1,0,0
Врата Балдура,Эльфийская пыльца,2218-12-05,14.626624241885334,27.032351624210033,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-06,14.836839261755426,26.992093678478398,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-07,14.731555918695243,26.959747104721437,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-08,14.55645789230703,26.999284588938107,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-09,14.543566994793773,26.954775133442705,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-10,14.602714357420668,26.913163228175584,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-11,14.550444100613898,27.024287277244955,0,0,1
Врата Балдура,Эльфийская пыльца,2218-12-12,14.422628702491266,27.09562753660011,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-13,14.69676864931512,27.070073927998767,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-14,14.65770116448452,27.0525846911407,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-15,14.54923710941751,27.106840233598984,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-16,14.601526812549253,27.07662240282892,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-17,14.722587620921688,27.048600208177326,0,0,1
Врата Балдура,Эльфийская пыльца,2218-12-18,14.727263005361719,27.172354425993092,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-19,14.649890726430133,27.255131194746074,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-20,14.966650980953892,27.23961483223105,0,0,1
Врата Балдура,Эльфийская пыльца,2218-12-21,14.961317758808885,27.230590722646554,1,0,0
Врата Балдура,Эльфийская пыльца,2218-12-22,14.876931083243988,27.2916025409198,0,0,1
Врата Балдура,Эльфийская пыльца,2218-12-23,14.943189664996346,27.26633397010926,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-24,15.067995774890624,27.241395896581626,0,0,0
Врата Балдура,Эльфийская пыльца,2218-12-25,15.06642144769727,27.366351498723542,0,1,0
Врата Балдура,Эльфийская пыльца,2218-12-26,14.97337310599146,27.448469344659753,1,0,0
Врата Балдура,Эстус,2218-09-28,12.195804173796034,19.954416195836355,1,0,0
Врата Балдура,Эстус,2218-09-29,12.301840328082317,19.999172072751836,1,0,0
Врата Балдура,Эстус,2218-09-30,12.473595364725092,20.006881158716894,0,0,1
Врата Балдура,Эстус,2218-10-01,12.49752093192495,19.994931442536306,0,0,0
Врата Балдура,Эстус,2218-10-02,12.56200809170463,20.01929937112975,0,0,1
Врата Балдура,Эстус,2218-10-03,12.542473300772981,19.999227463198235,0,0,0
Врата Балдура,Эстус,2218-10-04,12.692607772454464,19.99928752938265,0,1,0
Врата Балдура,Эстус,2218-10-05,12.775682449362765,20.00912517501379,0,0,0
Врата Балдура,Эстус,2218-10-06,12.78953529093565,20.05418593295954,0,0,0
Врата Балдура,Эстус,2218-10-07,12.849513580358973,20.0633199921132,0,1,0
Врата Балдура,Эстус,2218-10-08,12.744149336804565,20.053931981866537,0,0,0
Врата Балдура,Эстус,2218-10-09,12.664534888523944,20.081978586555508,0,1,0
Врата Балдура,Эстус,2218-10-10,12.489338572284634,20.066645850418663,0,0,1
Врата Балдура,Эстус,2218-10-11,12.475965969557748,20.072413187721033,1,0,0
Врата Балдура,Эстус,2218-10-12,12.391761404564775,20.088799768205146,0,0,1
Врата Балдура,Эстус,2218-10-13,12.238879379921402,20.141093586807976,1,0,0
Врата Балдура,Эстус,2218-10-14,12.137102016313658,20.15796011270548,0,0,0
Врата Балдура,Эстус,2218-10-15,11.879384236631727,20.15659687745868,0,0,0
Врата Балдура,Эстус,2218-10-16,11.661097590536809,20.192736648203873,0,0,1
Врата Балдура,Эстус,2218-10-17,11.364916598621381,20.185330894495937,0,1,0
Врата Балдура,Эстус,2218-10-18,11.251856898292155,20.19862039181042,0,0,0
Врата Балдура,Эстус,2218-10-19,11.092363631927917,20.22188844546063,0,0,1
Врата Балдура,Эстус,2218-10-20,10.891083201548827,20.28019684799392,0,0,1
Врата Балдура,Эстус,2218-10-21,10.76959753552177,20.30200126550807,0,0,1
Врата Балдура,Эстус,2218-10-22,10.52190522427039,20.304312215090917,0,0,0
Врата Балдура,Эстус,2218-10-23,10.343622496054536,20.342704089652592,0,0,0
Врата Балдура,Эстус,2218-10-24,10.116849381455856,20.336003762587392,1,0,0
Врата Балдура,Эстус,2218-10-25,10.101211166180432,20.348365457876366,0,0,0
Врата Балдура,Эстус,2218-10-26,10.064973710504006,20.369027235555404,0,1,0
Врата Балдура,Эстус,2218-10-27,10.00986521007626,20.423049099398398,0,0,0
Врата Балдура,Эстус,2218-10-28,10.053882318396948,20.438929347029607,1,0,0
Врата Балдура,Эстус,2218-10-29,9.986863119447404,20.433765282818985,0,0,1
Врата Балдура,Эстус,2218-10-30,9.999797459928347,20.46326074287724,0,1,0
Врата Балдура,Эстус,2218-10-31,9.96981700349732,20.446411992954395,0,1,0
Врата Балдура,Эстус,2218-11-01,10.151371679201453,20.44757874802658,0,0,1
Врата Балдура,Эстус,2218-11-02,10.307487330743388,20.456235759852138,0,0,1
Врата Балдура,Эстус,2218-11-03,10.434733132293633,20.49770510636357,0,0,1
Врата Балдура,Эстус,2218-11-04,10.646172559561421,20.500765957319313,0,1,0
Врата Балдура,Эстус,2218-11-05,10.727076268533558,20.482808113718068,0,0,0
Врата Балдура,Эстус,2218-11-06,10.864363370112866,20.499831965388466,0,0,1
Врата Балдура,Эстус,2218-11-07,10.93170967257993,20.47112663517195,0,0,1
Врата Балдура,Эстус,2218-11-08,11.180826114521912,20.461333272658305,1,0,0
Врата Балдура,Эстус,2218-11-09,11.37279918652715,20.46018915844263,0,0,0
Врата Балдура,Эстус,2218-11-10,11.503119428704837,20.49325296180438,0,0,0
Врата Балдура,Эстус,2218-11-11,11.684669916671321,20.48950812361797,0,0,0
Врата Балдура,Эстус,2218-11-12,11.70345187149288,20.46651084204203,1,0,0
Врата Балдура,Эстус,2218-11-13,11.748013361295344,20.480385462927618,1,0,0
Врата Балдура,Эстус,2218-11-14,11.69451986000153,20.45049917372725,0,0,1
Врата Балдура,Эстус,2218-11-15,11.79797079078328,20.44152306336776,0,1,0
Врата Балдура,Эстус,2218-11-16,11.82345544562105,20.443175274669038,0,0,0
Врата Балдура,Эстус,2218-11-17,11.771076606507705,20.480946622054475,1,0,0
Врата Балдура,Эстус,2218-11-18,11.75881660335902,20.483705639473392,0,0,0
Врата Балдура,Эстус,2218-11-19,11.578126272277432,20.468849492581295,0,0,0
Врата Балдура,Эстус,2218-11-20,11.423206522960651,20.492303478220627,0,0,0
Врата Балдура,Эстус,2218-11-21,11.175925329953513,20.473200897862935,0,1,0
Врата Балдура,Эстус,2218-11-22,11.096878518920015,20.475950225282208,0,0,0
Врата Балдура,Эстус,2218-11-23,10.956492057900203,20.489985126855142,1,0,0
Врата Балдура,Эстус,2218-11-24,10.75979845056867,20.540497517766006,0,0,1
Врата Балдура,Эстус,2218-11-25,10.62916607069035,20.556050413742685,0,0,0
Врата Балдура,Эстус,2218-11-26,10.359765721615693,20.553736797078184,0,0,0
Врата Балдура,Эстус,2218-11-27,10.14874755824066,20.58918700078924,0,0,1
Врата Балдура,Эстус,2218-11-28,9.880074125745733,20.58125618082794,0,1,0
Врата Балдура,Эстус,2218-11-29,9.815520253598642,20.59409858838437,1,0,0
Врата Балдура,Эстус,2218-11-30,9.725739242763959,20.616924006953724,0,1,0
Врата Балдура,Эстус,2218-12-01,9.615028982570788,20.674736363709368,0,0,0
Врата Балдура,Эстус,2218-12-02,9.604077157665445,20.695951125970694,0,1,0
Врата Балдура,Эстус,2218-12-03,9.485469423006984,20.697557581757433,0,0,0
Врата Балдура,Эстус,2218-12-04,9.452932562124875,20.735128420996244,1,0,0
Врата Балдура,Эстус,2218-12-05,9.38625657649724,20.727508134771632,0,0,0
Врата Балдура,Эстус,2218-12-06,9.542404004444,20.738886928406792,0,0,0
Врата Балдура,Эстус,2218-12-07,9.686702902688978,20.758555533298495,0,1,0
Врата Балдура,Эстус,2218-12-08,9.817753642231601,20.81164098312042,0,1,0
Врата Балдура,Эстус,2218-12-09,10.050324812222529,20.826720055293173,0,0,0
Врата Балдура,Эстус,2218-12-10,10.171017970201753,20.82097659812908,0,0,0
Врата Балдура,Эстус,2218-12-11,10.367668957590247,20.85020530923224,0,0,1
Врата Балдура,Эстус,2218-12-12,10.514425396089054,20.833493654795216,0,1,0
Врата Балдура,Эстус,2218-12-13,10.863004416626715,20.83528881586659,0,1,0
Врата Балдура,Эстус,2218-12-14,11.17402301142724,20.845145249289267,0,1,0
Врата Балдура,Эстус,2218-12-15,11.442027435271891,20.888453138187693,0,1,0
Врата Балдура,Эстус,2218-12-16,11.778493644591792,20.894044642546305,0,0,0
Врата Балдура,Эстус,2218-12-17,11.967575719252922,20.879344374171108,0,0,1
Врата Балдура,Эстус,2218-12-18,12.195567781139605,20.90036685386813,0,0,0
Врата Балдура,Эстус,2218-12-19,12.336017468393884,20.876392815461184,0,1,0
Врата Балдура,Эстус,2218-12-20,12.640994149570048,20.87203139551649,0,0,1
Врата Балдура,Эстус,2218-12-21,12.87240411206485,20.87696392263324,1,0,0
Врата Балдура,Эстус,2218-12-22,13.026979706970634,20.916669677252788,0,0,1
Врата Балдура,Эстус,2218-12-23,13.219215688880375,20.920030595794252,0,0,0
Врата Балдура,Эстус,2218-12-24,13.237031600865954,20.904481372314173,0,0,0
Врата Балдура,Эстус,2218-12-25,13.27112822272299,20.92600770934991,0,1,0
Врата Балдура,Эстус,2218-12-26,13.199979170746063,20.903824541835807,1,0,0
Кеджистан,Целебные травы,2218-09-28,12.09576991309766,16.481106834770017,1,0,0
Кеджистан,Целебные травы,2218-09-29,11.989778812266968,16.485863764728496,0,0,0
Кеджистан,Целебные травы,2218-09-30,11.980512025524579,16.513736708122707,0,0,1
Кеджистан,Целебные травы,2218-10-01,11.915858821878407,16.46373703890007,0,0,0
Кеджистан,Целебные травы,2218-10-02,11.917583186859602,16.45429728416104,0,0,0
Кеджистан,Целебные травы,2218-10-03,11.801052797200866,16.47948519426201,1,0,0
Кеджистан,Целебные травы,2218-10-04,11.689376362216208,16.502495388586787,0,0,0
Кеджистан,Целебные травы,2218-10-05,11.521549823169913,16.53735066316618,0,0,1
Кеджистан,Целебные травы,2218-10-06,11.303103731429783,16.532506966111743,0,1,0
Кеджистан,Целебные травы,2218-10-07,11.200852442709156,16.551593850362313,0,0,0
Кеджистан,Целебные травы,2218-10-08,11.065445963364267,16.49388956555013,0,0,1
Кеджистан,Целебные травы,2218-10-09,11.020848421258172,16.478077975835234,0,0,0
Кеджистан,Целебные травы,2218-10-10,10.88400534931803,16.498456188419773,0,0,0
Кеджистан,Целебные травы,2218-10-11,10.778935650944197,16.51842013797791,0,0,1
Кеджистан,Целебные травы,2218-10-12,10.644850060584144,16.55216036972522,0,0,0
Кеджистан,Целебные травы,2218-10-13,10.48678926407535,16.548262172638776,1,0,0
Кеджистан,Целебные травы,2218-10-14,10.470382655416087,16.57044200305352,1,0,0
Кеджистан,Целебные травы,2218-10-15,10.444428389098858,16.518019472828,0,0,1
Кеджистан,Целебные травы,2218-10-16,10.530418009682645,16.509672179821045,0,0,0
Кеджистан,Целебные травы,2218-10-17,10.54226665902814,16.53964233228744,0,0,0
Кеджистан,Целебные травы,2218-10-18,10.60048307653983,16.571222453289312,0,0,0
Кеджистан,Целебные травы,2218-10-19,10.640379130121605,16.618452421387314,0,0,0
Кеджистан,Целебные травы,2218-10-20,10.662809601014247,16.62972198468879,0,0,1
Кеджистан,Целебные травы,2218-10-21,10.829040458913134,16.668510646190654,1,0,0
Кеджистан,Целебные травы,2218-10-22,10.983443322330377,16.633864125209943,0,0,0
Кеджистан,Целебные травы,2218-10-23,11.243136280120895,16.64415457772542,0,1,0
Кеджистан,Целебные травы,2218-10-24,11.417828912907362,16.693293408885253,0,1,0
Кеджистан,Целебные травы,2218-10-25,11.624102600455798,16.744223824892728,0,0,1
Кеджистан,Целебные травы,2218-10-26,11.79372284289206,16.810625224326365,1,0,0
Кеджистан,Целебные травы,2218-10-27,11.92447151282553,16.840523396394758,1,0,0
Кеджистан,Целебные травы,2218-10-28,12.175094751041838,16.89703824513721,0,1,0
Кеджистан,Целебные травы,2218-10-29,12.38806203026059,16.87886806064741,1,0,0
Кеджистан,Целебные травы,2218-10-30,12.679254806711148,16.904057336098262,0,1,0
Кеджистан,Целебные травы,2218-10-31,12.857841306147845,16.966216784150525,0,0,0
Кеджистан,Целебные травы,2218-11-01,13.040567738630699,17.02802252903135,0,0,0
Кеджистан,Целебные травы,2218-11-02,13.160062401409283,17.102926416614572,0,0,1
Кеджистан,Целебные травы,2218-11-03,13.215640849348405,17.138771269265433,0,1,0
Кеджистан,Целебные травы,2218-11-04,13.368208631748507,17.19854268440946,0,0,0
Кеджистан,Целебные травы,2218-11-05,13.462958408248863,17.18085630142289,0,0,1
Кеджистан,Целебные травы,2218-11-06,13.618981617611695,17.203727465231026,0,0,0
Кеджистан,Целебные травы,2218-11-07,13.649053416730021,17.26079189755168,0,1,0
Кеджистан,Целебные травы,2218-11-08,13.673823710535016,17.314804338338284,0,1,0
Кеджистан,Целебные травы,2218-11-09,13.630013542902258,17.379347115061492,0,0,1
Кеджистан,Целебные травы,2218-11-10,13.521108044049203,17.402442510708,0,1,0
Кеджистан,Целебные травы,2218-11-11,13.51214556954643,17.447300601026384,0,0,1
Кеджистан,Целебные травы,2218-11-12,13.452303011577168,17.41280158290249,0,0,1
Кеджистан,Целебные травы,2218-11-13,13.464400566634527,17.41725964265652,0,0,0
Кеджистан,Целебные травы,2218-11-14,13.364587641894403,17.454637115661665,1,0,0
Кеджистан,Целебные травы,2218-11-15,13.27644545684125,17.488036056713913,1,0,0
Кеджистан,Целебные травы,2218-11-16,13.139108040026251,17.53139934814351,0,0,0
Кеджистан,Целебные травы,2218-11-17,12.957894871683235,17.53311539399083,0,0,0
Кеджистан,Целебные травы,2218-11-18,12.899056430158788,17.55675825187244,0,0,0
Кеджистан,Целебные травы,2218-11-19,12.812333768131511,17.50156240460414,0,0,1
Кеджистан,Целебные травы,2218-11-20,12.820456038400307,17.48617939513651,0,0,0
Кеджистан,Целебные травы,2218-11-21,12.738837760411716,17.50488524120707,0,0,0
Кеджистан,Целебные травы,2218-11-22,12.689710963899715,17.521065900372534,0,0,0
Кеджистан,Целебные травы,2218-11-23,12.610292973077554,17.548913046162724,0,1,0
Кеджистан,Целебные травы,2218-11-24,12.50348165692274,17.537024316804047,0,0,0
Кеджистан,Целебные травы,2218-11-25,12.532677531225996,17.549139978035036,0,0,1
Кеджистан,Целебные травы,2218-11-26,12.54443157293015,17.484615266694796,0,0,0
Кеджистан,Целебные травы,2218-11-27,12.658040073678226,17.462175676738806,0,1,0
Кеджистан,Целебные травы,2218-11-28,12.685345478037387,17.47612411497609,0,0,0
Кеджистан,Целебные травы,2218-11-29,12.74497532623774,17.48982718104082,0,1,0
Кеджистан,Целебные травы,2218-11-30,12.770616964203207,17.51741278987427,1,0,0
Кеджистан,Целебные травы,2218-12-01,12.761816750948048,17.507373230947948,0,0,0
Кеджистан,Целебные травы,2218-12-02,12.878900147367128,17.523305515790867,0,0,1
Кеджистан,Целебные травы,2218-12-03,12.96570872563432,17.464388170573695,0,0,1
Кеджистан,Целебные травы,2218-12-04,13.139272865761013,17.44914160856329,0,0,0
Кеджистан,Целебные травы,2218-12-05,13.209676858997138,17.4716408696594,0,0,0
Кеджистан,Целебные травы,2218-12-06,13.294346710274251,17.495007831928596,0,0,0
Кеджистан,Целебные травы,2218-12-07,13.326356925347099,17.533114958520297,0,0,0
Кеджистан,Целебные травы,2218-12-08,13.305244125225325,17.53419451795955,0,0,0
Кеджистан,Целебные травы,2218-12-09,13.391923499303676,17.56158497604684,1,0,0
Кеджистан,Целебные травы,2218-12-10,13.431404288949226,17.514213569570604,0,0,0
Кеджистан,Целебные травы,2218-12-11,13.542423740960643,17.510362060618508,0,0,0
Кеджистан,Целебные травы,2218-12-12,13.537257423894552,17.54388433655376,0,0,0
Кеджистан,Целебные травы,2218-12-13,13.535937839089001,17.577702855276623,0,1,0
Кеджистан,Целебные травы,2218-12-14,13.47447967018662,17.625515913067428,0,0,0
Кеджистан,Целебные травы,2218-12-15,13.35560193074063,17.635409608089923,0,1,0
Кеджистан,Целебные травы,2218-12-16,13.343545727100787,17.67060615522803,0,0,1
Кеджистан,Целебные травы,2218-12-17,13.286686744308856,17.629947542903352,0,0,0
Кеджистан,Целебные травы,2218-12-18,13.307064936351445,17.631661534125968,0,0,1
Кеджистан,Целебные травы,2218-12-19,13.220092393268196,17.66957870262015,0,0,0
Кеджистан,Целебные травы,2218-12-20,13.148674344955438,17.706627550562146,0,0,0
Кеджистан,Целебные травы,2218-12-21,13.031344534108968,17.756539751403515,0,0,0
Кеджистан,Целебные травы,2218-12-22,12.872907883386047,17.767459474029934,0,0,0
Кеджистан,Целебные травы,2218-12-23,12.839191538974148,17.802688541352612,0,1,0
