place,product,date,own_price,amount,competitors_mean_price,cost,hot,rain,snow,month_name,day_of_week_name,profit
Анор Лондо,Эльфийская пыльца,2218-09-14,18.72127272727273,43.34492169054288,19.62,8.26,0,0,1,September,Monday,453.44304714704845
Анор Лондо,Эльфийская пыльца,2218-09-15,19.27,31.964244146811183,17.96,8.26,0,0,0,September,Tuesday,351.92632805639107
Анор Лондо,Эльфийская пыльца,2218-09-16,18.5640350877193,45.26899444430344,15.77,8.26,0,0,0,September,Wednesday,466.4533071398728
Анор Лондо,Эльфийская пыльца,2218-09-17,18.238205128205127,37.56760851488851,19.34,8.26,0,0,0,September,Thursday,374.85730393766323
Анор Лондо,Эльфийская пыльца,2218-09-18,17.708965517241378,47.19857216881063,20.13,8.11,0,1,0,September,Friday,453.05746671144186
Анор Лондо,Эльфийская пыльца,2218-09-19,18.599333333333334,37.074380357067895,20.16,8.11,0,0,0,September,Saturday,388.88553369207096
Анор Лондо,Эльфийская пыльца,2218-09-20,18.758474576271187,49.351143260927834,20.11,8.11,0,0,1,September,Sunday,525.5143943239071
Анор Лондо,Эльфийская пыльца,2218-09-21,18.72127272727273,43.62632170420166,17.8,8.11,0,0,0,September,Monday,462.93079769102144
Анор Лондо,Эльфийская пыльца,2218-09-22,18.211052631578948,36.27019359090299,18.82,8.11,0,0,0,September,Tuesday,366.3671344192686
Анор Лондо,Эльфийская пыльца,2218-09-23,17.92473684210526,48.08600832094123,17.69,8.11,0,1,0,September,Wednesday,471.9515174573221
Анор Лондо,Эльфийская пыльца,2218-09-24,18.446206896551722,44.607589431593915,17.32,8.11,0,0,0,September,Thursday,461.0732735213887
Анор Лондо,Эльфийская пыльца,2218-09-25,18.60214285714286,46.154307256718646,18.82,8.11,0,0,1,September,Friday,484.2575852099574
Анор Лондо,Эльфийская пыльца,2218-09-26,18.18607843137255,41.67915128162168,21.61,8.11,0,0,0,September,Saturday,419.9623972666618
Анор Лондо,Эльфийская пыльца,2218-09-27,18.311311475409838,49.280144350274895,18.82,7.94,0,0,1,September,Sunday,511.0997266098592
Анор Лондо,Эстус,2216-01-02,3.6,58.14070909387967,4.16,1.97,1,0,0,January,Tuesday,94.76935582302387
Анор Лондо,Эстус,2216-01-03,3.6,60.497551589460464,4.16,1.97,1,0,0,January,Wednesday,98.61100909082054
Анор Лондо,Эстус,2216-01-04,3.6,45.64779688131026,3.87,1.97,0,0,0,January,Thursday,74.40590891653574
Анор Лондо,Эстус,2216-01-05,3.6,40.47934892750765,4.01,1.97,0,0,0,January,Friday,65.98133875183747
Анор Лондо,Эстус,2216-01-06,3.6000000000000005,48.644185631210576,4.01,1.97,0,0,1,January,Saturday,79.29002257887328
Анор Лондо,Эстус,2216-01-07,3.6,50.21010225380532,3.87,1.97,1,0,0,January,Sunday,81.84246667370267
Анор Лондо,Эстус,2216-01-08,3.6,46.86406628343604,4.01,1.97,0,1,0,January,Monday,76.38842804200074
Анор Лондо,Эстус,2216-01-09,3.6,53.246019209034756,4.07,1.97,1,0,0,January,Tuesday,86.79101131072666
Анор Лондо,Эстус,2216-01-10,3.6,55.55972940325667,3.7,1.97,1,0,0,January,Wednesday,90.56235892730837
Анор Лондо,Эстус,2216-01-11,3.6,42.452830390478894,4.77,1.97,0,0,0,January,Thursday,69.19811353648059
Анор Лондо,Эстус,2216-01-12,3.6,55.05057554391543,4.3,1.97,0,0,0,January,Friday,89.73243813658216
Анор Лондо,Эстус,2216-01-13,3.6,50.9010566285633,3.81,1.97,1,0,0,January,Saturday,82.96872230455818
Анор Лондо,Эстус,2216-01-14,3.9854545454545454,40.3169080466599,4.77,1.97,0,0,0,January,Sunday,81.25689558131363
Анор Лондо,Эстус,2216-01-15,3.986206896551724,50.996994935881354,4.28,1.97,0,0,1,January,Monday,102.82049289313734
Анор Лондо,Эстус,2216-01-16,3.9672131147540983,54.42301893294273,4.28,1.97,0,1,0,January,Tuesday,108.69436715738381
Анор Лондо,Эстус,2216-01-17,3.979487179487179,41.02360825840304,4.32,1.97,0,0,0,January,Wednesday,82.43641485156526
Анор Лондо,Эстус,2216-01-18,3.9642857142857144,47.30838961993074,4.28,1.97,0,0,1,January,Thursday,94.34644558489046
Анор Лондо,Эстус,2216-01-19,3.9661016949152543,48.142390969990124,4.32,1.97,0,0,1,January,Friday,96.09710821247013
Анор Лондо,Эстус,2216-01-20,3.975,28.708281377796897,4.23,1.66,0,0,0,January,Saturday,66.45967138959983
Анор Лондо,Эстус,2216-01-21,3.952941176470588,42.83824461529106,4.52,1.66,1,0,0,January,Sunday,98.22557500612031
Анор Лондо,Эстус,2216-01-22,3.951219512195122,38.17880759824431,4.32,1.66,0,0,0,January,Monday,87.47602892144076
Анор Лондо,Эстус,2216-01-23,3.978947368421052,36.727736544792656,4.2,1.66,0,0,0,January,Tuesday,85.16968800860863
Анор Лондо,Эстус,2216-01-24,3.977464788732394,54.06008676567038,4.77,1.66,1,0,0,January,Wednesday,125.2823475552592
Анор Лондо,Эстус,2216-01-25,3.9773584905660377,45.06456772081235,3.95,1.66,0,0,1,January,Thursday,104.4307586315127
Анор Лондо,Эстус,2216-01-26,3.8442424242424242,56.90219219800496,3.95,1.66,0,1,0,January,Friday,124.28818223127871
Анор Лондо,Эстус,2216-01-27,3.831111111111111,47.24328079687323,3.78,1.66,0,0,1,January,Saturday,102.57041186343366
Анор Лондо,Эстус,2216-01-28,3.84375,56.006870965722115,3.95,1.66,0,1,0,January,Sunday,122.30500447139566
Анор Лондо,Эстус,2216-01-29,3.832631578947368,34.84340123831735,4.3,1.66,0,0,0,January,Monday,75.70187384830211
Анор Лондо,Эстус,2216-01-30,3.854222222222222,36.58313474754157,3.92,1.66,0,0,0,January,Tuesday,80.27152722160567
Анор Лондо,Эстус,2216-01-31,3.842950819672131,45.04706085731625,4.24,1.84,0,1,0,January,Wednesday,90.22704746798196
Анор Лондо,Эстус,2216-02-01,3.8484444444444446,38.33005252304685,4.7,1.84,0,0,0,February,Thursday,76.98378104517721
Анор Лондо,Эстус,2216-02-02,3.8335593220338984,44.577406546780026,4.3,1.84,0,1,0,February,Friday,88.86770437342824
Анор Лондо,Эстус,2216-02-03,3.8540909090909086,35.000078700219746,4.7,1.84,0,0,0,February,Saturday,70.49334032757893
Анор Лондо,Эстус,2216-02-04,3.84304347826087,38.198437445652885,4.7,1.84,0,0,0,February,Sunday,76.51313100527082
Анор Лондо,Эстус,2216-02-05,3.83,26.554497805177842,3.49,1.84,0,0,0,February,Monday,52.843450632303906
Анор Лондо,Эстус,2216-02-06,3.86,29.768803929206843,3.49,1.84,0,0,0,February,Tuesday,60.13298393699781
Анор Лондо,Эстус,2216-02-07,3.8523529411764703,28.614895417794525,4.41,1.84,0,0,0,February,Wednesday,57.58326895545591
Анор Лондо,Эстус,2216-02-08,3.84304347826087,39.790245164538845,5.33,1.84,0,0,0,February,Thursday,79.70159107523062
Анор Лондо,Эстус,2216-02-09,3.8460606060606057,31.34189311391157,3.78,1.84,0,0,0,February,Friday,62.87373709518017
Анор Лондо,Эстус,2216-02-10,3.8604081632653062,47.00684953887717,4.46,1.84,1,0,0,February,Saturday,94.97302253773141
Анор Лондо,Эстус,2216-02-11,3.8609999999999998,35.56525907398863,4.33,1.84,0,0,0,February,Sunday,71.877388588531
Анор Лондо,Эстус,2216-02-12,3.8552,38.17860099944783,5.33,1.84,0,0,0,February,Monday,76.93751673408725
Анор Лондо,Эстус,2216-02-13,3.8591489361702127,34.125929444804775,4.24,1.84,0,0,0,February,Tuesday,68.9053341342973
Анор Лондо,Эстус,2216-02-14,3.8513333333333333,36.30403869952988,3.89,1.84,0,0,0,February,Wednesday,73.01952317098777
Анор Лондо,Эстус,2216-02-15,3.8729411764705874,29.021883381312836,3.94,1.84,0,0,0,February,Thursday,58.9997817445983
Анор Лондо,Эстус,2216-02-16,3.858648648648648,34.769846230091744,4.22,1.84,0,0,0,February,Friday,70.18810310609598
Анор Лондо,Эстус,2216-02-17,3.8845283018867924,44.12356423770356,3.94,1.84,0,0,1,February,Saturday,90.21187586410488
Анор Лондо,Эстус,2216-02-18,3.8623809523809522,35.94681140295239,4.94,1.34,0,1,0,February,Sunday,90.67155238163753
Анор Лондо,Эстус,2216-02-19,3.8801694915254235,47.41115400870673,4.24,1.34,1,0,0,February,Monday,120.4323669709301
Анор Лондо,Эстус,2216-02-20,3.8899999999999992,33.61230539603968,3.94,1.34,0,0,0,February,Tuesday,85.71137875990115
Анор Лондо,Эстус,2216-02-21,4.001458333333333,47.53493382831399,4.14,3.08,0,1,0,February,Wednesday,43.80146090054848
Анор Лондо,Эстус,2216-02-22,4.01,28.69321551313656,4.55,3.08,0,0,0,February,Thursday,26.684690427216992
Анор Лондо,Эстус,2216-02-23,3.9715624999999997,28.435536737522884,4.71,3.08,0,0,0,February,Friday,25.35205822254774
Анор Лондо,Эстус,2216-02-24,3.9557352941176473,51.774586370150736,4.0,3.08,0,1,0,February,Saturday,45.34083262268348
Анор Лондо,Эстус,2216-02-25,3.9948148148148146,38.76397383167876,5.02,3.08,0,0,0,February,Sunday,35.461857542313524
Анор Лондо,Эстус,2216-02-26,4.000465116279069,41.30506241763082,4.27,3.08,0,0,1,February,Monday,38.01986908115876
Анор Лондо,Эстус,2216-02-27,4.002931034482758,37.7750084688704,5.3,3.08,0,0,0,February,Tuesday,34.86372764376952
Анор Лондо,Эстус,2216-02-28,3.9801818181818183,45.682575870815214,4.18,3.08,1,0,0,February,Wednesday,41.12262420661929
Анор Лондо,Эстус,2216-02-29,3.973823529411764,31.22388324111283,4.18,3.08,0,0,0,February,Thursday,27.90864152051229
Анор Лондо,Эстус,2216-03-01,3.9925531914893613,41.21658776902576,5.02,3.08,0,0,0,March,Friday,37.61232871092582
Анор Лондо,Эстус,2216-03-02,3.9514285714285715,54.52642805541454,6.04,3.08,0,1,0,March,Saturday,47.51588730543267
Анор Лондо,Эстус,2216-03-03,3.963709677419355,52.54288184623032,4.66,3.08,1,0,0,March,Sunday,46.432653167015474
Анор Лондо,Эстус,2216-03-04,3.9774603174603174,51.41318055404807,4.86,3.08,1,0,0,March,Monday,46.14128934168059
Анор Лондо,Эстус,2216-03-05,4.18404255319149,40.880581825702215,4.82,3.08,0,0,0,March,Tuesday,45.13390193480187
Анор Лондо,Эстус,2216-03-06,4.21,47.528518501063004,4.82,3.08,0,0,1,March,Wednesday,53.70722590620119
Анор Лондо,Эстус,2216-03-07,4.181627906976744,39.83409563284566,4.62,3.08,0,0,0,March,Thursday,43.88235139832322
Анор Лондо,Эстус,2216-03-08,4.201159420289855,50.79664728090114,4.63,3.08,0,0,1,March,Friday,56.951139618123364
Анор Лондо,Эстус,2216-03-09,4.15,48.41879581429904,3.69,3.08,0,0,1,March,Saturday,51.80811152129996
Анор Лондо,Эстус,2216-03-10,4.166428571428572,37.230972431155216,3.74,3.08,0,0,0,March,Sunday,40.448792191276496
Анор Лондо,Эстус,2216-03-11,4.149859154929577,52.045741521889376,4.9,3.08,0,0,1,March,Monday,55.68161304229176
Анор Лондо,Эстус,2216-03-12,4.200161290322581,53.3359359711212,6.39,3.08,1,0,0,March,Tuesday,59.74485085797369
Анор Лондо,Эстус,2216-03-13,4.1612,42.4758398890679,4.6,3.08,0,0,0,March,Wednesday,45.92487808806021
Анор Лондо,Эстус,2216-03-14,4.125277777777778,31.315678764880694,5.1,3.01,0,0,0,March,Thursday,34.92568062249889
Анор Лондо,Эстус,2216-03-15,4.175471698113208,45.521755250262096,4.0,3.01,0,0,1,March,Friday,53.05431739261681
Анор Лондо,Эстус,2216-03-16,4.175471698113208,49.91031863123222,4.86,3.01,0,1,0,March,Saturday,58.16906380851353
Анор Лондо,Эстус,2216-03-17,4.21,53.1957875950923,5.45,3.01,0,0,1,March,Sunday,63.83494511411075
Анор Лондо,Эстус,2216-03-18,4.151346153846154,49.39143069831711,5.04,3.01,0,0,1,March,Monday,56.37271946048307
Анор Лондо,Эстус,2216-03-19,3.999824561403509,39.66243422435618,3.69,3.01,0,0,0,March,Tuesday,39.25885156031889
Анор Лондо,Эстус,2216-03-20,3.9909090909090916,58.7559954046806,4.02,3.01,1,0,0,March,Wednesday,57.63429003786402
Анор Лондо,Эстус,2216-03-21,4.01377358490566,36.55313939266702,3.53,3.01,0,0,0,March,Thursday,36.69107576773371
Анор Лондо,Эстус,2216-03-22,3.992280701754386,51.93050102763131,3.95,3.01,1,0,0,March,Friday,51.010328991878566
Анор Лондо,Эстус,2216-03-23,4.010746268656717,51.921822086576384,5.45,3.01,0,0,0,March,Saturday,51.960569714999224
Анор Лондо,Эстус,2216-03-24,4.023676470588235,53.87571600461313,3.53,3.01,0,0,1,March,Sunday,54.61254564997034
Анор Лондо,Эстус,2216-03-25,4.006545454545455,49.02475608602041,3.9,1.28,0,1,0,March,Monday,133.66822586653856
Анор Лондо,Эстус,2216-03-26,4.000847457627119,44.22260881561906,4.39,1.28,0,0,0,March,Tuesday,120.32297276561573
Анор Лондо,Эстус,2216-03-27,3.997424242424243,53.49789112859974,4.88,1.28,0,1,0,March,Wednesday,145.37646627142976
Анор Лондо,Эстус,2216-03-28,4.295319148936171,69.44987022667779,4.84,1.28,1,0,0,March,Thursday,209.41352358563358
Анор Лондо,Эстус,2216-03-29,4.332857142857143,52.67460305450182,5.04,1.28,0,1,0,March,Friday,160.80803818210055
Анор Лондо,Эстус,2216-03-30,4.315294117647059,54.944377249929474,5.4,1.28,0,0,1,March,Saturday,166.77234506449184
Анор Лондо,Эстус,2216-03-31,4.329189189189189,64.29554959035357,5.06,1.28,0,0,1,March,Sunday,196.04929472388352
Анор Лондо,Эстус,2216-04-01,4.305714285714286,47.52404547945231,4.38,1.47,0,0,0,April,Monday,134.76461468101834
Анор Лондо,Эстус,2216-04-02,4.251428571428572,46.7583161322016,5.54,1.47,0,0,0,April,Tuesday,130.05491644199503
Анор Лондо,Эстус,2216-04-03,4.327428571428571,51.08452991342424,5.23,1.47,0,0,0,April,Wednesday,145.97039533261596
Анор Лондо,Эстус,2216-04-04,4.323225806451613,57.06057905935635,5.54,1.47,1,0,0,April,Thursday,162.80671670322806
Анор Лондо,Эстус,2216-04-05,4.304727272727273,52.044502137548434,5.23,1.47,1,0,0,April,Friday,147.53196960482143
Анор Лондо,Эстус,2216-04-06,4.268800000000001,53.23152002403921,4.49,1.47,0,0,0,April,Saturday,148.984378243281
Анор Лондо,Эстус,2216-04-07,4.284,57.53006175034798,4.63,1.47,0,0,1,April,Sunday,161.88959376547922
Анор Лондо,Эстус,2216-04-08,4.787619047619048,46.89424382669558,5.32,1.47,0,0,0,April,Monday,155.5772365431372
Анор Лондо,Эстус,2216-04-09,4.805409836065575,54.84456911927328,5.22,1.47,1,0,0,April,Tuesday,182.92911529520242
Анор Лондо,Эстус,2216-04-10,4.812289156626507,62.15510887340187,4.51,1.47,0,0,1,April,Wednesday,207.74034641651104
Анор Лондо,Эстус,2216-04-11,4.808095238095238,58.314912518867835,4.94,1.47,0,1,0,April,Thursday,194.6607317891731
Анор Лондо,Эстус,2216-04-12,4.782500000000001,41.958802561967616,6.61,1.48,0,0,0,April,Friday,138.56894546089808
Анор Лондо,Эстус,2216-04-13,4.7395000000000005,59.240560674818674,5.64,1.48,1,0,0,April,Saturday,193.09460751957153
Анор Лондо,Эстус,2216-04-14,4.812600000000001,44.95451472609183,5.14,1.48,0,0,0,April,Sunday,149.81541577617367
Анор Лондо,Эстус,2216-04-15,4.808095238095238,51.33248568652172,5.34,1.48,0,0,0,April,Monday,170.83940117290493
Анор Лондо,Эстус,2216-04-16,4.811818181818182,55.52143667210498,4.87,1.48,0,0,1,April,Tuesday,184.98733218478623
Анор Лондо,Эстус,2216-04-17,4.8265573770491805,52.14045745773686,5.14,1.48,0,0,0,April,Wednesday,174.49103254790825
Анор Лондо,Эстус,2216-04-18,4.417142857142857,47.1824505675382,4.37,1.48,0,0,0,April,Thursday,138.58159766694078
Анор Лондо,Эстус,2216-04-19,4.445,40.05929520635812,5.12,1.48,0,0,0,April,Friday,118.77581028685185
Анор Лондо,Эстус,2216-04-20,4.443088235294119,47.889731127326684,5.12,1.48,0,0,0,April,Saturday,141.90149889478027
Анор Лондо,Эстус,2216-04-21,4.445915492957747,60.53465431483672,5.38,1.48,0,1,0,April,Sunday,179.54066909321574
Анор Лондо,Эстус,2216-04-22,4.442089552238807,55.29696873786942,4.41,1.48,1,0,0,April,Monday,163.79457336891892
Анор Лондо,Эстус,2216-04-23,4.454848484848485,52.461748592276145,5.38,1.48,0,0,1,April,Tuesday,156.06575331223485
Анор Лондо,Эстус,2216-04-24,4.39625,57.64929407086786,4.74,1.48,0,0,1,April,Wednesday,168.11975383416842
Анор Лондо,Эстус,2216-04-25,4.473600000000001,41.306708080920345,4.11,3.28,0,0,0,April,Thursday,49.30368676538657
Анор Лондо,Эстус,2216-04-26,4.427272727272728,52.59995285035626,4.1,3.28,1,0,0,April,Friday,60.34649136104511
Анор Лондо,Эстус,2216-04-27,4.434166666666667,45.51701454588743,5.25,3.28,0,0,0,April,Saturday,52.5342209550451
Анор Лондо,Эстус,2216-04-28,4.464500000000001,51.71311132183968,4.88,3.28,0,0,0,April,Sunday,61.254180360719175
Анор Лондо,Эстус,2216-04-29,4.855416666666668,59.89720965238573,4.88,3.28,1,0,0,April,Monday,94.36306237319607
Анор Лондо,Эстус,2216-04-30,4.781147540983607,52.76904563151235,4.52,3.28,0,1,0,April,Tuesday,79.21412308979654
Анор Лондо,Эстус,2216-05-01,4.730196078431374,39.86391664187042,4.28,3.28,0,0,0,May,Wednesday,57.810495584955675
Анор Лондо,Эстус,2216-05-02,4.854647887323945,62.89599021851017,4.3,3.28,1,0,0,May,Thursday,99.03903811872456
Анор Лондо,Эстус,2216-05-03,4.811750000000001,63.955788519767566,5.67,3.28,0,0,1,May,Friday,97.96427906515402
Анор Лондо,Эстус,2216-05-04,4.754576271186441,51.56142156233334,5.49,3.28,0,1,0,May,Saturday,76.03124874445768
Анор Лондо,Эстус,2216-05-05,4.888524590163935,46.00875465882995,4.18,3.28,0,0,0,May,Sunday,74.00621323154746
Анор Лондо,Эстус,2216-05-06,4.824565217391305,40.924899462015205,4.85,3.22,0,0,0,May,Monday,65.66667020198571
Анор Лондо,Эстус,2216-05-07,4.873098591549296,56.2467124843805,5.02,3.22,0,1,0,May,Tuesday,92.98136118720763
Анор Лондо,Эстус,2216-05-08,4.8072549019607855,41.42455144690713,5.02,3.22,0,0,0,May,Wednesday,65.75132234563009
Анор Лондо,Эстус,2216-05-09,4.877250000000001,39.61838412551637,4.4,3.22,0,0,0,May,Thursday,65.65756709201203
Анор Лондо,Эстус,2216-05-10,4.816428571428572,45.83859838480541,4.48,3.22,0,0,1,May,Friday,73.17804813574296
Анор Лондо,Эстус,2216-05-11,4.828125000000001,52.66959951814104,4.33,3.22,1,0,0,May,Saturday,84.69929972511062
Анор Лондо,Эстус,2216-05-12,4.790909090909092,53.09292874974382,5.51,3.22,0,1,0,May,Sunday,83.40416443596123
Анор Лондо,Эстус,2216-05-13,4.8565306122448995,40.33389052429165,5.16,3.22,0,0,0,May,Monday,66.00764655393775
Анор Лондо,Эстус,2216-05-14,4.888870967741936,51.692962480827,5.16,3.22,1,0,0,May,Tuesday,86.26888432082535
Анор Лондо,Эстус,2216-05-15,4.910000000000001,37.77045727794433,5.16,3.22,0,0,0,May,Wednesday,63.83207279972595
Анор Лондо,Эстус,2216-05-16,4.8576000000000015,41.72812961209958,5.14,3.22,0,0,0,May,Thursday,68.33398505277432
Анор Лондо,Эстус,2216-05-17,4.8226666666666675,38.56656486859562,5.1,3.22,0,0,0,May,Friday,61.80934796273594
Анор Лондо,Эстус,2216-05-18,5.469361702127661,38.260522469013345,5.1,3.22,0,0,0,May,Saturday,86.06175394519347
Анор Лондо,Эстус,2216-05-19,5.401886792452831,48.909843276220016,5.64,3.22,0,0,1,May,Sunday,106.71574106532233
Анор Лондо,Эстус,2216-05-20,5.345344827586207,51.191651171410165,6.64,3.22,1,0,0,May,Monday,108.79991103275401
Анор Лондо,Эстус,2216-05-21,5.249545454545455,39.94922635746748,4.3,3.22,0,0,0,May,Tuesday,81.0787707664056
Анор Лондо,Эстус,2216-05-22,5.355967741935484,50.2330164618624,4.58,3.22,1,0,0,May,Wednesday,107.29610274265221
Анор Лондо,Эстус,2216-05-23,5.27125,51.605606725016564,5.15,3.22,0,1,0,May,Thursday,105.85600079469023
Анор Лондо,Эстус,2216-05-24,5.363076923076924,35.490065130435156,4.71,3.22,0,0,0,May,Friday,76.0579395795326
Анор Лондо,Эстус,2216-05-25,5.39764705882353,50.379581110885894,4.71,3.22,0,0,1,May,Saturday,109.70894663088214
Анор Лондо,Эстус,2216-05-26,5.350833333333333,51.172648197531785,4.65,3.22,1,0,0,May,Sunday,109.04038453424062
Анор Лондо,Эстус,2216-05-27,5.510000000000001,48.92188793565422,4.65,3.61,0,0,1,May,Monday,92.95158707774308
Анор Лондо,Эстус,2216-05-28,5.377361111111112,55.66664927325263,4.53,3.61,0,1,0,May,Tuesday,98.38307111140836
Анор Лондо,Эстус,2216-05-29,5.407678571428572,39.93706813032779,6.94,3.61,0,0,0,May,Wednesday,71.7940115835732
Анор Лондо,Эстус,2216-05-30,5.295342465753426,53.535437129859034,6.94,3.61,0,0,1,May,Thursday,90.22554561762414
Анор Лондо,Эстус,2216-05-31,5.394000000000001,51.76466311248071,5.74,3.61,1,0,0,May,Friday,92.34815899266565
Анор Лондо,Эстус,2216-06-01,5.335348837209303,37.25786688709558,5.42,3.61,0,0,0,June,Saturday,64.28281731054938
Анор Лондо,Эстус,2216-06-02,5.381276595744682,41.41627655000788,5.39,3.61,0,0,0,June,Sunday,73.35968133591825
Анор Лондо,Эстус,2216-06-03,5.344166666666667,40.94905666258949,5.82,3.61,0,0,0,June,Monday,71.01248909570731
Анор Лондо,Эстус,2216-06-04,5.312941176470589,47.963041960533296,4.53,3.61,0,0,0,June,Tuesday,81.67823910337879
Анор Лондо,Эстус,2216-06-05,5.290000000000001,39.09246164886002,4.47,3.61,0,0,0,June,Wednesday,65.67533557008488
Анор Лондо,Эстус,2216-06-06,5.391562500000001,57.28464668365192,4.47,3.61,0,0,1,June,Thursday,102.0561783573437
Анор Лондо,Эстус,2216-06-07,5.28,33.792304403923445,5.58,3.61,0,0,0,June,Friday,56.43314835455216
Анор Лондо,Эстус,2216-06-08,5.1791803278688535,54.88705894910602,4.53,3.92,0,0,1,June,Saturday,69.1127048832924
Анор Лондо,Эстус,2216-06-09,5.134342105263158,57.33059033972107,4.43,3.92,0,1,0,June,Sunday,69.61894976911657
Анор Лондо,Эстус,2216-06-10,5.21488888888889,40.89725963894802,5.17,3.92,0,0,0,June,Monday,52.957407092477865
Анор Лондо,Эстус,2216-06-11,5.127500000000001,44.26467382491573,5.17,3.92,0,0,0,June,Tuesday,53.449593643585814
Анор Лондо,Эстус,2216-06-12,5.226226415094341,46.98977950101808,6.92,3.92,0,0,0,June,Wednesday,61.37929122368837
Анор Лондо,Эстус,2216-06-13,5.20688524590164,48.16242334031811,5.58,3.92,0,0,0,June,Thursday,61.97951200352415
Анор Лондо,Эстус,2216-06-14,5.12904761904762,37.43520038831626,4.74,3.92,0,0,0,June,Friday,45.26093989806432
Анор Лондо,Эстус,2216-06-15,5.234590163934427,48.42254417775955,4.54,3.92,0,0,0,June,Saturday,63.65580028876295
Анор Лондо,Эстус,2216-06-16,5.136363636363638,48.77990910213746,4.54,3.21,0,0,0,June,Sunday,93.96784307948121
Анор Лондо,Эстус,2216-06-17,5.17344827586207,49.050526930818265,5.08,3.21,0,0,1,June,Monday,96.30817253244115
Анор Лондо,Эстус,2216-06-18,5.1327906976744195,42.37907969296792,5.52,3.21,0,0,0,June,Tuesday,81.48610020964162
Анор Лондо,Эстус,2216-06-19,5.241714285714287,56.603103287071455,5.02,3.21,1,0,0,June,Wednesday,115.00133356410439
Анор Лондо,Эстус,2216-06-20,5.142125000000001,60.439306719633436,5.55,3.21,0,0,1,June,Thursday,116.7762954956718
Анор Лондо,Эстус,2216-06-21,5.136363636363638,48.111952475602315,5.52,3.21,0,0,0,June,Friday,92.68111572345578
Анор Лондо,Эстус,2216-06-22,5.196111111111112,45.38158529840129,4.02,3.21,0,0,1,June,Saturday,90.13287080099147
Анор Лондо,Эстус,2216-06-23,5.199464285714287,45.70862696246032,4.81,3.21,0,0,0,June,Sunday,90.93568089085193
Анор Лондо,Эстус,2216-06-24,4.96542372881356,49.26224145216553,4.81,3.21,0,0,0,June,Monday,86.47610757967436
Анор Лондо,Эстус,2216-06-25,5.065714285714287,47.3390126043515,5.16,3.21,0,0,0,June,Tuesday,87.84768196150378
Анор Лондо,Эстус,2216-06-26,5.000000000000001,64.39142469967261,5.16,2.67,0,0,1,June,Wednesday,150.03201955023724
Анор Лондо,Эстус,2216-06-27,4.937600000000001,53.01849615603731,5.61,2.67,0,0,0,June,Thursday,120.22474188343023
Анор Лондо,Эстус,2216-06-28,5.043037974683545,60.94473878743285,4.49,2.67,1,0,0,June,Friday,144.62417949974736
Анор Лондо,Эстус,2216-06-29,5.04493827160494,61.2857175782317,4.72,2.67,0,1,0,June,Saturday,145.54979617931406
Анор Лондо,Эстус,2216-06-30,5.058378378378379,60.09272878981362,3.84,2.67,1,0,0,June,Sunday,143.5241741393468
Анор Лондо,Эстус,2216-07-01,5.028800000000001,54.60429272029388,4.92,2.67,1,0,0,July,Monday,128.8006056686293
Анор Лондо,Эстус,2216-07-02,5.030588235294118,62.0749792501663,6.82,2.67,0,0,1,July,Tuesday,146.53346572406906
Анор Лондо,Эстус,2216-07-03,5.323174603174604,48.00484810055617,5.4,2.67,0,0,0,July,Wednesday,127.36524380965028
Анор Лондо,Эстус,2216-07-04,5.317333333333335,59.03294364261464,4.99,2.67,1,0,0,July,Thursday,156.2798794698819
Анор Лондо,Эстус,2216-07-05,5.30857142857143,61.60213280612102,5.26,2.67,1,0,0,July,Friday,162.54162756129367
Анор Лондо,Эстус,2216-07-06,5.251818181818183,67.11841424511817,3.98,2.67,0,0,1,July,Saturday,173.28754223285063
Анор Лондо,Эстус,2216-07-07,5.339178082191783,63.40783078542484,6.0,2.67,0,1,0,July,Sunday,169.24679217178138
Анор Лондо,Эстус,2216-07-08,5.256000000000001,51.484798442387195,5.69,2.67,0,0,0,July,Monday,133.13968877201333
Анор Лондо,Эстус,2216-07-09,5.247441860465117,65.86066359508412,4.99,2.67,0,1,0,July,Tuesday,169.75203130798081
Анор Лондо,Эстус,2216-07-10,5.322051282051284,63.68815370559803,5.53,2.67,0,0,1,July,Wednesday,168.90424968641045
Анор Лондо,Эстус,2216-07-11,5.310422535211269,55.524144842857794,5.53,2.57,0,0,0,July,Thursday,152.15961777570206
Анор Лондо,Эстус,2216-07-12,5.302000000000001,67.28432219844285,5.13,2.57,0,0,1,July,Friday,183.82076824614595
Анор Лондо,Эстус,2216-07-13,5.280987654320989,59.83777916018543,5.04,2.57,0,0,0,July,Saturday,162.21948056524846
Анор Лондо,Эстус,2216-07-14,5.318947368421053,65.28955118393837,4.15,2.57,0,0,1,July,Sunday,179.47753991247907
Анор Лондо,Эстус,2216-07-15,5.258591549295776,54.48404543855536,5.88,2.57,0,0,0,July,Monday,146.48534413754706
Анор Лондо,Эстус,2216-07-16,5.32354430379747,67.52470320472844,6.02,2.57,0,0,1,July,Tuesday,185.9322618749948
Анор Лондо,Эстус,2216-07-17,5.649272727272729,48.03005533234036,3.89,2.57,0,0,0,July,Wednesday,147.89763947427576
Анор Лондо,Эстус,2216-07-18,5.64829268292683,59.62519183045354,5.38,2.57,1,0,0,July,Thursday,183.54379172979378
Анор Лондо,Эстус,2216-07-19,5.621341463414636,65.62724435627614,5.17,2.57,1,0,0,July,Friday,200.25113183394953
